Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,Aspect2,Highwater,Elv-Vdist,EHDtH,Distanse_to_Hydrolody,Hydro_Fire_1,Hydro_Fire_2,Hydro_Road_1,Hydro_Road_2,Fire_Road_1,Fire_Road_2
655,2919,76,4,228,6,4914,225,232,143,2754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256,False,2913,2873.4,228.07893370497854,2982,2526,5142,4686,7668,2160
656,2786,52,11,182,10,2005,226,216,123,2609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,232,False,2776,2749.6,182.27451824103116,2791,2427,2187,1823,4614,604
657,2780,13,8,124,4,1959,212,223,148,2652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,193,False,2776,2755.2,124.06449935416659,2776,2528,2083,1835,4611,693
658,2780,350,9,95,4,1936,203,224,160,2674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,170,False,2776,2761.0,95.08417323613851,2769,2579,2031,1841,4610,738
659,2872,79,9,0,0,4336,232,224,124,1323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,259,False,2872,2872.0,0.0,1323,1323,4336,4336,5659,3013
660,2796,27,2,240,20,2071,218,234,153,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,207,False,2776,2748.0,240.8318915758459,2786,2306,2311,1831,4617,475
661,2790,54,10,180,14,2024,226,218,125,2588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,234,False,2776,2754.0,180.54362353736008,2768,2408,2204,1844,4612,564
662,2769,107,11,95,12,1663,238,227,119,2869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,287,False,2757,2750.0,95.75489543621255,2964,2774,1758,1568,4532,1206
663,2719,48,7,361,33,1290,223,224,136,2177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,228,False,2686,2646.8,362.5051723768917,2538,1816,1651,929,3467,887
664,2763,357,23,201,66,2728,177,192,147,2032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,177,False,2697,2722.8,211.5585025471678,2233,1831,2929,2527,4760,696
665,3011,73,9,659,7,4341,231,223,124,3215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,253,False,3004,2879.2,659.0371764931019,3874,2556,5000,3682,7556,1126
666,2955,65,13,481,42,4590,232,214,112,2967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,245,False,2913,2858.8,482.83019789569914,3448,2486,5071,4109,7557,1623
667,3149,135,7,67,7,3282,231,237,138,4310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,315,False,3142,3135.6,67.36467917239716,4377,4243,3349,3215,7592,1028
668,2808,112,9,0,0,4034,235,231,127,1230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,292,False,2808,2808.0,0.0,1230,1230,4034,4034,5264,2804
669,2811,352,13,228,35,2145,198,218,158,2464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,172,False,2776,2765.4,230.6707610426601,2692,2236,2373,1917,4609,319
670,3205,60,5,570,63,2797,224,229,140,4817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,240,False,3142,3091.0,573.4710106012334,5387,4247,3367,2227,7614,2020
671,2892,48,23,150,51,4337,222,183,85,1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,228,False,2841,2862.0,158.43295111813072,1290,990,4487,4187,5477,3197
672,2922,293,14,283,6,5205,179,236,197,2218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,113,False,2916,2865.4,283.0635970943632,2501,1935,5488,4922,7423,2987
673,2828,352,23,424,143,2556,174,194,154,2086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,172,False,2685,2743.2,447.4650824366076,2510,1662,2980,2132,4642,470
674,2598,327,7,30,0,582,204,233,168,1482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147,False,2598,2592.0,30.0,1512,1452,612,552,2064,900
675,2972,348,10,402,7,4565,201,223,161,2880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,False,2965,2891.6,402.06094065452316,3282,2478,4967,4163,7445,1685
676,2834,348,26,430,139,2647,163,188,157,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,168,False,2695,2748.0,451.9081765137692,2435,1575,3077,2217,4652,642
677,2810,42,14,300,64,1666,222,209,120,2620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,222,False,2746,2750.0,306.7507131206055,2920,2320,1966,1366,4286,954
678,2684,141,17,30,-1,1107,243,233,113,2047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,321,True,2685,2678.0,30.01666203960727,2077,2017,1137,1077,3154,940
679,2613,39,9,42,4,685,221,219,133,1626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,219,False,2609,2604.6,42.190046219457976,1668,1584,727,643,2311,941
680,2647,234,2,323,18,726,216,241,162,1299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,54,False,2629,2582.4,323.5011591942137,1622,976,1049,403,2025,573
681,2667,95,9,541,13,691,234,227,124,1293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,275,False,2654,2558.8,541.1561696959576,1834,752,1232,150,1984,602
682,2942,305,8,379,13,5232,198,236,177,2110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,125,False,2929,2866.2,379.22288960451743,2489,1731,5611,4853,7342,3122
683,2971,340,15,85,18,4734,187,217,168,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,160,False,2953,2954.0,86.88498144098322,1216,1046,4819,4649,5865,3603
684,2822,308,5,234,66,1758,205,237,171,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,128,False,2756,2775.2,243.1295950722577,2999,2531,1992,1524,4523,1007
685,2661,60,11,30,-6,1045,229,216,119,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,240,True,2667,2655.0,30.59411708155671,2026,1966,1075,1015,3041,951
686,2687,338,10,437,34,792,198,226,167,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,158,False,2653,2599.6,438.32065887886233,1787,913,1229,355,2142,558
687,3103,85,8,524,-5,3805,232,227,128,3589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,265,True,3108,2998.2,524.0238544188613,4113,3065,4329,3281,7394,216
688,3034,50,22,531,16,4252,224,186,86,3131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,230,False,3018,2927.8,531.2409999237634,3662,2600,4783,3721,7383,1121
689,2682,28,19,60,6,1110,209,194,115,2060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,208,False,2676,2670.0,60.29925372672534,2120,2000,1170,1050,3170,950
690,2876,343,22,532,181,2742,171,201,165,1894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,163,False,2695,2769.6,561.9475064452195,2426,1362,3274,2210,4636,848
691,2802,358,6,433,50,1718,210,228,156,2630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,178,False,2752,2715.4,435.8772763060722,3063,2197,2151,1285,4348,912
692,2958,39,25,351,134,4440,211,176,87,932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,219,False,2824,2887.8,375.7086637276282,1283,581,4791,4089,5372,3508
693,2890,20,16,430,182,2954,208,205,131,1723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,200,False,2708,2804.0,466.93040166602987,2153,1293,3384,2524,4677,1231
694,2707,5,18,42,6,1242,195,203,143,2190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,185,False,2701,2698.6,42.42640687119285,2232,2148,1284,1200,3432,948
695,2706,9,21,108,14,1172,192,194,134,2123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,189,False,2692,2684.4,108.90362712049586,2231,2015,1280,1064,3295,951
696,2702,27,22,120,21,1149,205,188,111,2101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,207,False,2681,2678.0,121.82364302548172,2221,1981,1269,1029,3250,952
697,2686,29,23,95,36,1082,205,184,106,2036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,209,False,2650,2667.0,101.59232254457027,2131,1941,1177,987,3118,954
698,2727,52,17,0,0,1332,226,202,103,2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,232,False,2727,2727.0,0.0,2278,2278,1332,1332,3610,946
699,2720,36,17,30,0,1308,217,201,114,2255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,216,False,2720,2714.0,30.0,2285,2225,1338,1278,3563,947
700,2733,44,13,30,-1,1350,222,210,120,2297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,224,True,2734,2727.0,30.01666203960727,2327,2267,1380,1320,3647,947
701,2724,349,15,67,4,1302,191,213,160,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,169,False,2720,2710.6,67.11929677819934,2319,2185,1369,1235,3554,950
702,2619,13,4,42,3,819,215,231,152,1691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,193,False,2616,2610.6,42.1070065428546,1733,1649,861,777,2510,872
703,3195,83,11,366,53,2952,235,221,116,4401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,False,3142,3121.8,369.8175225702536,4767,4035,3318,2586,7353,1449
704,3139,106,6,531,13,3599,231,232,135,3690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,286,False,3126,3032.8,531.1591098719855,4221,3159,4130,3068,7289,91
705,2929,44,16,591,65,2698,222,204,112,1911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,224,False,2864,2810.8,594.5637055858691,2502,1320,3289,2107,4609,787
706,2849,293,22,120,44,2115,154,229,213,2646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,113,False,2805,2825.0,127.81236246936366,2766,2526,2235,1995,4761,531
707,2733,90,5,60,-1,1364,227,232,139,2315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,270,True,2734,2721.0,60.00833275470999,2375,2255,1424,1304,3679,951
708,2803,333,20,182,56,3721,170,210,177,1124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,153,False,2747,2766.6,190.4205871222962,1306,942,3903,3539,4845,2597
709,2931,4,12,579,215,3018,204,218,150,1621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,184,False,2716,2815.2,617.629338681381,2200,1042,3597,2439,4639,1397
710,2871,82,14,228,47,2385,238,215,105,2271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,262,False,2824,2825.4,232.79390026373113,2499,2043,2613,2157,4656,114
711,2737,99,13,30,-5,1406,241,221,108,2357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,279,True,2742,2731.0,30.4138126514911,2387,2327,1436,1376,3763,951
712,2730,135,1,60,-9,1383,220,238,155,2335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,315,True,2739,2718.0,60.67124524847005,2395,2275,1443,1323,3718,952
713,2653,332,13,190,43,900,190,224,173,1722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,152,False,2610,2615.0,194.80503073586164,1912,1532,1090,710,2622,822
714,2655,21,13,741,45,630,211,212,135,1652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,201,False,2610,2506.8,742.3651392677326,2393,911,1371,111,2282,1022
715,2659,332,13,201,43,930,190,224,173,1749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,152,False,2616,2618.8,205.54804791094466,1950,1548,1131,729,2679,819
716,2665,0,10,190,32,930,206,222,154,1728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,180,False,2633,2627.0,192.67589366602144,1918,1538,1120,740,2658,798
717,2871,92,32,218,97,4173,249,174,28,792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,272,False,2774,2827.4,238.6063704095094,1010,574,4391,3955,4965,3381
718,2988,217,7,446,72,5467,212,247,171,1437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,37,False,2916,2898.8,451.7742799230607,1883,991,5913,5021,6904,4030
719,2920,316,29,433,186,3511,133,202,203,1265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,136,False,2734,2833.4,471.2589521696113,1698,832,3944,3078,4776,2246
720,2718,63,17,242,78,1142,233,204,98,2082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,243,False,2640,2669.6,254.2597097457637,2324,1840,1384,900,3224,940
721,2682,66,8,547,15,812,228,225,131,1702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,246,False,2667,2572.6,547.2056286260221,2249,1155,1359,265,2514,890
722,2662,324,6,616,52,543,205,233,168,1765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,144,False,2610,2538.8,618.1909090240651,2381,1149,1159,73,2308,1222
723,3096,49,14,242,26,4180,225,208,114,2984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,229,False,3070,3047.6,243.39268682522078,3226,2742,4422,3938,7164,1196
724,2975,38,11,633,245,3282,220,216,129,1381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,218,False,2730,2848.4,678.7591620007792,2014,748,3915,2649,4663,1901
725,2653,93,12,511,43,424,239,222,111,1833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,273,False,2610,2550.8,512.8060062050756,2344,1322,935,87,2257,1409
726,2876,314,26,295,121,3746,142,210,203,1074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,134,False,2755,2817.0,318.8510624100224,1369,779,4041,3451,4820,2672
727,2969,35,4,531,99,2930,219,231,148,1679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,215,False,2870,2862.8,540.1499791724517,2210,1148,3461,2399,4609,1251
728,2662,119,10,531,52,481,237,232,125,1841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,299,False,2610,2555.8,533.5400641001573,2372,1310,1012,50,2322,1360
729,2919,108,7,85,3,5022,232,232,133,1841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,288,False,2916,2902.0,85.05292469985967,1926,1756,5107,4937,6863,3181
730,2738,270,12,30,7,1506,188,244,195,2461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,90,False,2731,2732.0,30.805843601498726,2491,2431,1536,1476,3967,955
731,2673,27,23,30,11,1113,204,183,106,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,207,False,2662,2667.0,31.953090617340916,1830,1770,1143,1083,2913,687
732,2696,276,11,120,29,1167,190,242,192,1776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,96,False,2667,2672.0,123.45444503945575,1896,1656,1287,1047,2943,609
733,2694,56,14,480,27,866,228,211,113,1782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,236,False,2667,2598.0,480.75877527092524,2262,1302,1346,386,2648,916
734,3024,56,17,67,6,4397,229,203,101,2584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,236,False,3018,3010.6,67.26812023536856,2651,2517,4464,4330,6981,1813
735,2986,174,18,234,17,4805,228,246,142,644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,354,False,2969,2939.2,234.61670869739862,878,410,5039,4571,5449,4161
736,2860,332,5,485,105,1964,209,234,163,2905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,152,False,2755,2763.0,496.2358310319802,3390,2420,2449,1479,4869,941
737,2690,40,11,495,-20,800,221,215,127,1820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,True,2710,2591.0,495.40387564087547,2315,1325,1295,305,2620,1020
738,2987,169,17,390,43,4629,230,245,139,547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,349,False,2944,2909.0,392.3633520093333,937,157,5019,4239,5176,4082
739,2787,96,17,218,32,1767,245,214,93,2718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,276,False,2755,2743.4,220.33610689126738,2936,2500,1985,1549,4485,951
740,2934,299,25,418,171,3736,141,221,216,1044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,119,False,2763,2850.4,451.6248443121791,1462,626,4154,3318,4780,2692
741,2712,304,7,190,45,1146,201,237,175,1862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,False,2667,2674.0,195.25624189766637,2052,1672,1336,956,3008,716
742,2954,160,13,390,51,3012,233,242,137,1608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,340,False,2903,2876.0,393.32048001597883,1998,1218,3402,2622,4620,1404
